rank,fragment_id,fragment_smiles,total_compounds,tp_count,tn_count,fp_count,fn_count,avg_attribution,min_attribution,inactivity_rate_percent,negative_appearances,total_appearances,negative_consistency_percent,min_attribution_ever,max_attribution_ever,lowest_attribution_example,highest_attribution_example,active_negative_attribution_example,inactive_positive_attribution_example,mol,pathogen,pathogen_class,fragment_type,original_testing_size,negative_reliability_score,testing_weight,negative_importance_tier,example_tn_compounds
28,776,C1=CC=C(C=C1)C1=CC(C2=CNC3=CC=CC=C23)=NC=C1,23,7,16,0,0,-0.176,-0.7616,69.57,16,23,69.6,-0.762,0.701,LOWEST ATTR (INACTIVE): CHEMBL4289630 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=CC=C1C(F)(F)F)C1=CC=CC=C21 | Attribution: -0.762 | Prediction: 0.056 | MW: 541.5 | LogP: 7.33,HIGHEST ATTR (ACTIVE): CHEMBL4286297 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(Br)C=C1)C1=CC=CC=C21 | Attribution: 0.701 | Prediction: 0.972 | MW: 482.4 | LogP: 6.64,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243370>,SA,Gram+,scaffold,54277,2.21192546592217,0.004292319905372107,Limited_Evidence,
29,787,C1=CC=C(C=C1)C1=CC(C2=CNC=C2)=NC=C1,23,7,16,0,0,-0.1437,-0.7046,69.57,16,23,69.6,-0.705,0.704,LOWEST ATTR (INACTIVE): CHEMBL4289630 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=CC=C1C(F)(F)F)C1=CC=CC=C21 | Attribution: -0.705 | Prediction: 0.056 | MW: 541.5 | LogP: 7.33,HIGHEST ATTR (ACTIVE): CHEMBL4286297 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(Br)C=C1)C1=CC=CC=C21 | Attribution: 0.704 | Prediction: 0.972 | MW: 482.4 | LogP: 6.64,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA2433E0>,SA,Gram+,scaffold,54277,2.21192546592217,0.004292319905372107,Limited_Evidence,
30,10725,C(NCCC1=CC=CC=C1)C1=CNN=N1,16,0,16,0,0,-0.1385,-0.5891,100.0,9,16,56.3,-0.589,0.298,LOWEST ATTR (INACTIVE): CHEMBL4795337 | SMILES: CCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN(CC)C2=N1 | Attribution: -0.589 | Prediction: 0.062 | MW: 376.4 | LogP: 3.60,HIGHEST ATTR (INACTIVE): CHEMBL4792212 | SMILES: CC(O)CSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1 | Attribution: 0.298 | Prediction: 0.079 | MW: 538.6 | LogP: 0.98,,INACTIVE w/ POS ATTR: CHEMBL4792212 | SMILES: CC(O)CSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1 | Attribution: 0.298 | Prediction: 0.079 | MW: 538.6,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243450>,SA,Gram+,scaffold,54277,1.5950991127036496,0.004292319905372107,Limited_Evidence,
31,25374,C(C1=CC=CC=C1)C1=CC=C(OCC2CCNCC2)C=C1,15,0,15,0,0,-0.7133,-0.7616,100.0,15,15,100.0,-0.762,-0.542,LOWEST ATTR (INACTIVE): CHEMBL2046520 | SMILES: CCCCCCC[C@H](O)C1=CC=CC(CN2CCC(COC3=CC=C(C(=O)C4=CC=C(Cl)C=C4)C(Cl)=C3)CC2)=C1 | Attribution: -0.762 | Prediction: 0.027 | MW: 582.6 | LogP: 8.91,HIGHEST ATTR (INACTIVE): CHEMBL2046511 | SMILES: CCCCC(O)CN1CCC(COC2=CC=C(C(=O)C3=CC=C(Cl)C=C3)C(Cl)=C2)CC1 | Attribution: -0.542 | Prediction: 0.015 | MW: 464.4 | LogP: 5.87,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA2434C0>,SA,Gram+,scaffold,54277,2.772588722239781,0.004292319905372107,Reliably_Negative,
32,10728,C1=NC(N[C@@H]2CC2)=C2N=NNC2=N1,15,0,15,0,0,-0.4862,-0.7616,100.0,14,15,93.3,-0.762,-0.065,LOWEST ATTR (INACTIVE): CHEMBL4795337 | SMILES: CCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN(CC)C2=N1 | Attribution: -0.762 | Prediction: 0.062 | MW: 376.4 | LogP: 3.60,HIGHEST ATTR (INACTIVE): CHEMBL4800478 | SMILES: O[C@@H]1[C@H](O)[C@@H](O)C[C@H]1N1N=NC2=C(N[C@@H]3C[C@H]3C3=CC=C(F)C(F)=C3)N=CN=C21 | Attribution: -0.065 | Prediction: 0.049 | MW: 404.4 | LogP: 0.50,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243530>,SA,Gram+,scaffold,54277,2.586825277849716,0.004292319905372107,Reliably_Negative,
33,10736,C1=CC=C([C@@H]2C[C@H]2NC2=C3N=NNC3=NC=N2)C=C1,15,0,15,0,0,-0.4571,-0.759,100.0,14,15,93.3,-0.759,-0.089,LOWEST ATTR (INACTIVE): CHEMBL4781858 | SMILES: CCN1N=NC2=C(N[C@@H]3C[C@H]3C3=CC=C(F)C(F)=C3)N=C(SC)N=C21 | Attribution: -0.759 | Prediction: 0.154 | MW: 362.4 | LogP: 3.21,HIGHEST ATTR (INACTIVE): CHEMBL4800478 | SMILES: O[C@@H]1[C@H](O)[C@@H](O)C[C@H]1N1N=NC2=C(N[C@@H]3C[C@H]3C3=CC=C(F)C(F)=C3)N=CN=C21 | Attribution: -0.089 | Prediction: 0.049 | MW: 404.4 | LogP: 0.50,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA2435A0>,SA,Gram+,scaffold,54277,2.586825277849716,0.004292319905372107,Reliably_Negative,
34,24288,C1=CN(C2CC2)C=CC1,15,0,15,0,0,-0.4362,-0.5156,100.0,15,15,100.0,-0.516,-0.379,LOWEST ATTR (INACTIVE): CHEMBL1085319 | SMILES: CCOC(=O)C1=CN(C2CC2)C2=CC(N3CCC4=C(C3)/C(=N/O)C(C)CS4)=C(N)C=C2C1 | Attribution: -0.516 | Prediction: 0.004 | MW: 454.6 | LogP: 3.92,HIGHEST ATTR (INACTIVE): CHEMBL1084306 | SMILES: CCOC(=O)C1=CN(C2CC2)C2=C(C=C(N)C(N3CCC4=C(C3)C(=O)CCS4)=C2C)C1 | Attribution: -0.379 | Prediction: 0.003 | MW: 439.6 | LogP: 3.72,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243610>,SA,Gram+,scaffold,54277,2.772588722239781,0.004292319905372107,Reliably_Negative,
35,10724,C(N[C@@H]1CC1)C1=CNN=N1,15,0,15,0,0,-0.2243,-0.5535,100.0,10,15,66.7,-0.554,0.203,LOWEST ATTR (INACTIVE): CHEMBL4796440 | SMILES: CCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN(C)C2=N1 | Attribution: -0.554 | Prediction: 0.054 | MW: 362.4 | LogP: 3.12,HIGHEST ATTR (INACTIVE): CHEMBL4800478 | SMILES: O[C@@H]1[C@H](O)[C@@H](O)C[C@H]1N1N=NC2=C(N[C@@H]3C[C@H]3C3=CC=C(F)C(F)=C3)N=CN=C21 | Attribution: 0.203 | Prediction: 0.049 | MW: 404.4 | LogP: 0.50,,INACTIVE w/ POS ATTR: CHEMBL4800478 | SMILES: O[C@@H]1[C@H](O)[C@@H](O)C[C@H]1N1N=NC2=C(N[C@@H]3C[C@H]3C3=CC=C(F)C(F)=C3)N=CN=C21 | Attribution: 0.203 | Prediction: 0.049 | MW: 404.4,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243680>,SA,Gram+,scaffold,54277,1.849316677733934,0.004292319905372107,Limited_Evidence,
36,766,C(C1=CNC2=CC=CC=C12)C1=CC2=CC=CC=C2N1CC1=CC=CC=C1,24,9,15,0,0,-0.1862,-0.7616,62.5,15,24,62.5,-0.762,0.755,LOWEST ATTR (INACTIVE): CHEMBL4287948 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=CC=C1)C1=CC=CC=C21 | Attribution: -0.762 | Prediction: 0.030 | MW: 473.5 | LogP: 6.31,HIGHEST ATTR (ACTIVE): CHEMBL4294606 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(Cl)C=C1)C1=CC=CC=C21 | Attribution: 0.755 | Prediction: 0.965 | MW: 437.9 | LogP: 6.53,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA2436F0>,SA,Gram+,scaffold,54277,2.0117973905426254,0.004292319905372107,Limited_Evidence,
37,10733,C(N[C@@H]1C[C@H]1C1=CC=CC=C1)C1=CNN=N1,15,0,15,0,0,-0.1738,-0.6302,100.0,9,15,60.0,-0.63,0.296,LOWEST ATTR (INACTIVE): CHEMBL4795337 | SMILES: CCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN(CC)C2=N1 | Attribution: -0.630 | Prediction: 0.062 | MW: 376.4 | LogP: 3.60,HIGHEST ATTR (INACTIVE): CHEMBL4792212 | SMILES: CC(O)CSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1 | Attribution: 0.296 | Prediction: 0.079 | MW: 538.6 | LogP: 0.98,,INACTIVE w/ POS ATTR: CHEMBL4792212 | SMILES: CC(O)CSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1 | Attribution: 0.296 | Prediction: 0.079 | MW: 538.6,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243760>,SA,Gram+,scaffold,54277,1.6635532333438687,0.004292319905372107,Limited_Evidence,
38,769,C(CC1=CC2=CC=CC=C2N1CC1=CC=CC=C1)C1=CC=CC=C1,24,9,15,0,0,-0.1604,-0.7616,62.5,15,24,62.5,-0.762,0.76,LOWEST ATTR (INACTIVE): CHEMBL4286553 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=C(Cl)C=C1)C1=CC=CC=C21 | Attribution: -0.762 | Prediction: 0.022 | MW: 508.0 | LogP: 6.96,HIGHEST ATTR (ACTIVE): CHEMBL4289209 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(C(F)(F)F)C=C1)C1=CC=CC=C21 | Attribution: 0.760 | Prediction: 0.967 | MW: 471.5 | LogP: 6.90,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA2437D0>,SA,Gram+,scaffold,54277,2.0117973905426254,0.004292319905372107,Limited_Evidence,
39,764,C1=CC=C(CN2C3=CC=CC=C3C3=C2C(C2=CNC4=CC=CC=C24)=NC=C3)C=C1,22,7,15,0,0,-0.1553,-0.584,68.18,15,22,68.2,-0.584,0.698,LOWEST ATTR (INACTIVE): CHEMBL4287948 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=CC=C1)C1=CC=CC=C21 | Attribution: -0.584 | Prediction: 0.030 | MW: 473.5 | LogP: 6.31,HIGHEST ATTR (ACTIVE): CHEMBL4289209 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(C(F)(F)F)C=C1)C1=CC=CC=C21 | Attribution: 0.698 | Prediction: 0.967 | MW: 471.5 | LogP: 6.90,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243840>,SA,Gram+,scaffold,54277,2.1384070552636802,0.004292319905372107,Limited_Evidence,
40,773,C(C1=CNC2=CC=CC=C12)C1=CC=CN1CC1=CC=CC=C1,24,9,15,0,0,-0.1481,-0.7237,62.5,15,24,62.5,-0.724,0.761,LOWEST ATTR (INACTIVE): CHEMBL4286553 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=C(Cl)C=C1)C1=CC=CC=C21 | Attribution: -0.724 | Prediction: 0.022 | MW: 508.0 | LogP: 6.96,HIGHEST ATTR (ACTIVE): CHEMBL4294606 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(Cl)C=C1)C1=CC=CC=C21 | Attribution: 0.761 | Prediction: 0.965 | MW: 437.9 | LogP: 6.53,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA2438B0>,SA,Gram+,scaffold,54277,2.0117973905426254,0.004292319905372107,Limited_Evidence,
41,772,C(C1=CNC=C1)C1=CC2=CC=CC=C2N1CC1=CC=CC=C1,24,9,15,0,0,-0.1467,-0.7253,62.5,15,24,62.5,-0.725,0.762,LOWEST ATTR (INACTIVE): CHEMBL4286553 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=C(Cl)C=C1)C1=CC=CC=C21 | Attribution: -0.725 | Prediction: 0.022 | MW: 508.0 | LogP: 6.96,HIGHEST ATTR (ACTIVE): CHEMBL4294606 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(Cl)C=C1)C1=CC=CC=C21 | Attribution: 0.762 | Prediction: 0.965 | MW: 437.9 | LogP: 6.53,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243920>,SA,Gram+,scaffold,54277,2.0117973905426254,0.004292319905372107,Limited_Evidence,
42,779,C(CC1=CC=CN1CC1=CC=CC=C1)C1=CC=CC=C1,24,9,15,0,0,-0.1328,-0.7384,62.5,15,24,62.5,-0.738,0.762,LOWEST ATTR (INACTIVE): CHEMBL4290784 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=C(Br)C=C1)C1=CC=CC=C21 | Attribution: -0.738 | Prediction: 0.029 | MW: 552.4 | LogP: 7.07,HIGHEST ATTR (ACTIVE): CHEMBL4287287 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=CC=C1C(F)(F)F)C1=CC=CC=C21 | Attribution: 0.762 | Prediction: 0.961 | MW: 471.5 | LogP: 6.90,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243990>,SA,Gram+,scaffold,54277,2.0117973905426254,0.004292319905372107,Limited_Evidence,
43,770,C1=CC=C(CNC2=CC=CN=C2C2=CNC3=CC=CC=C23)C=C1,22,7,15,0,0,-0.122,-0.5665,68.18,15,22,68.2,-0.566,0.698,LOWEST ATTR (INACTIVE): CHEMBL4290784 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=C(Br)C=C1)C1=CC=CC=C21 | Attribution: -0.566 | Prediction: 0.029 | MW: 552.4 | LogP: 7.07,HIGHEST ATTR (ACTIVE): CHEMBL4289209 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(C(F)(F)F)C=C1)C1=CC=CC=C21 | Attribution: 0.698 | Prediction: 0.967 | MW: 471.5 | LogP: 6.90,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243A00>,SA,Gram+,scaffold,54277,2.1384070552636802,0.004292319905372107,Limited_Evidence,
44,784,C(C1=CNC=C1)C1=CC=CN1CC1=CC=CC=C1,24,9,15,0,0,-0.1158,-0.6883,62.5,15,24,62.5,-0.688,0.762,LOWEST ATTR (INACTIVE): CHEMBL4286553 | SMILES: COC(=O)C1=CC2=C(C(C3=CN(C(C)=O)C4=CC=CC=C34)=N1)N(CC1=CC=C(Cl)C=C1)C1=CC=CC=C21 | Attribution: -0.688 | Prediction: 0.022 | MW: 508.0 | LogP: 6.96,HIGHEST ATTR (ACTIVE): CHEMBL4292544 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(F)C=C1)C1=CC=CC=C21 | Attribution: 0.762 | Prediction: 0.967 | MW: 421.5 | LogP: 6.02,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243A70>,SA,Gram+,scaffold,54277,2.0117973905426254,0.004292319905372107,Limited_Evidence,
45,55975,C(NCC1CO[C@H](CNCC2=CC=CC=C2)C1)C1=CC=CC=C1,14,0,14,0,0,-0.7485,-0.7616,100.0,14,14,100.0,-0.762,-0.665,LOWEST ATTR (INACTIVE): CHEMBL4077423 | SMILES: O=C(NC[C@]1(O)CO[C@H](CNC(=O)C2=CC=CC=C2Cl)[C@H]1O)C1=CC=CC=C1 | Attribution: -0.762 | Prediction: 0.003 | MW: 404.9 | LogP: 0.99,HIGHEST ATTR (INACTIVE): CHEMBL4534854 | SMILES: O=C(NC[C@]1(O)CO[C@H](CN2CC3=CC=CC=C3C2=O)[C@H]1O)C1=CC=CC=C1 | Attribution: -0.665 | Prediction: 0.013 | MW: 382.4 | LogP: 0.56,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243AE0>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
46,30038,C(C1=CC=CC=C1)C1=CC(OCC2CCNCC2)=CC=C1,14,0,14,0,0,-0.7063,-0.7616,100.0,14,14,100.0,-0.762,-0.516,LOWEST ATTR (INACTIVE): CHEMBL2046503 | SMILES: CCCCCCC[C@H](O)C1=CC=CC(CN2CCC(COC3=CC=CC(C(=O)C4=CC=C(Cl)C=C4)=C3)CC2)=C1 | Attribution: -0.762 | Prediction: 0.029 | MW: 548.2 | LogP: 8.26,HIGHEST ATTR (INACTIVE): CHEMBL2046495 | SMILES: CCCC[C@H](O)CN1CCC(COC2=CC=CC(C(=O)C3=CC=C(Cl)C=C3)=C2)CC1 | Attribution: -0.516 | Prediction: 0.013 | MW: 430.0 | LogP: 5.21,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243B50>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
47,19979,C(CCCC=CC[C@H]1CCC[C@H]2CCCCC21)OCC1=CC=CC=C1,14,0,14,0,0,-0.6851,-0.7538,100.0,14,14,100.0,-0.754,-0.508,LOWEST ATTR (INACTIVE): CHEMBL4588483 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C([N+](=O)[O-])C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.754 | Prediction: 0.023 | MW: 637.8 | LogP: 5.92,HIGHEST ATTR (INACTIVE): CHEMBL4550296 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C(Cl)C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.508 | Prediction: 0.179 | MW: 613.3 | LogP: 7.49,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243BC0>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
48,19977,C(CCCC1=CC[C@@H]2C3CCCC[C@@H]3CCC2C1)OCC1=CC=CC=C1,14,0,14,0,0,-0.6548,-0.7583,100.0,14,14,100.0,-0.758,-0.452,LOWEST ATTR (INACTIVE): CHEMBL4588483 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C([N+](=O)[O-])C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.758 | Prediction: 0.023 | MW: 637.8 | LogP: 5.92,HIGHEST ATTR (INACTIVE): CHEMBL4550296 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C(Cl)C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.452 | Prediction: 0.179 | MW: 613.3 | LogP: 7.49,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243C30>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
49,20001,C(CC[C@H]1CCCCC1)OCC1=CC=CC=C1,14,0,14,0,0,-0.6454,-0.7616,100.0,14,14,100.0,-0.762,-0.352,LOWEST ATTR (INACTIVE): CHEMBL4550296 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C(Cl)C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.762 | Prediction: 0.179 | MW: 613.3 | LogP: 7.49,HIGHEST ATTR (INACTIVE): CHEMBL4547284 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.352 | Prediction: 0.023 | MW: 556.8 | LogP: 8.06,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243CA0>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
50,19973,C(OCC1=CC=CC=C1)C1CCC[C@H](C=CC[C@H]2CCC[C@H]3CCCCC32)C1,14,0,14,0,0,-0.6453,-0.7616,100.0,14,14,100.0,-0.762,-0.435,LOWEST ATTR (INACTIVE): CHEMBL4573120 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6[N+](=O)[O-])CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.762 | Prediction: 0.024 | MW: 637.8 | LogP: 5.92,HIGHEST ATTR (INACTIVE): CHEMBL4550296 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C(Cl)C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.435 | Prediction: 0.179 | MW: 613.3 | LogP: 7.49,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243D10>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
51,19992,C(CC1CCCCC1)CCCCOCC1=CC=CC=C1,14,0,14,0,0,-0.6329,-0.7616,100.0,14,14,100.0,-0.762,-0.471,LOWEST ATTR (INACTIVE): CHEMBL4592606 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.762 | Prediction: 0.012 | MW: 542.8 | LogP: 8.88,HIGHEST ATTR (INACTIVE): CHEMBL1807166 | SMILES: CC1(C)C(=O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.471 | Prediction: 0.008 | MW: 558.8 | LogP: 8.28,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243D80>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
52,19996,C(OCC1=CC=CC=C1)C1CCC2CCCC[C@@H]2C1,14,0,14,0,0,-0.6093,-0.7222,100.0,14,14,100.0,-0.722,-0.322,LOWEST ATTR (INACTIVE): CHEMBL1269516 | SMILES: CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.722 | Prediction: 0.010 | MW: 560.8 | LogP: 8.07,HIGHEST ATTR (INACTIVE): CHEMBL4592606 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.322 | Prediction: 0.012 | MW: 542.8 | LogP: 8.88,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243DF0>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
53,19983,C(CCCC1=CC[C@@H](CC1)C1CCCCC1)OCC1=CC=CC=C1,14,0,14,0,0,-0.6043,-0.7153,100.0,14,14,100.0,-0.715,-0.372,LOWEST ATTR (INACTIVE): CHEMBL4588483 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C([N+](=O)[O-])C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.715 | Prediction: 0.023 | MW: 637.8 | LogP: 5.92,HIGHEST ATTR (INACTIVE): CHEMBL4550296 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C(Cl)C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.372 | Prediction: 0.179 | MW: 613.3 | LogP: 7.49,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243E60>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
54,19988,C(CCCC1=CC[C@@H]2CCCCC2C1)OCC1=CC=CC=C1,14,0,14,0,0,-0.5821,-0.7447,100.0,14,14,100.0,-0.745,-0.345,LOWEST ATTR (INACTIVE): CHEMBL4547284 | SMILES: CC1(C)C(=O)C=C[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.745 | Prediction: 0.023 | MW: 556.8 | LogP: 8.06,HIGHEST ATTR (INACTIVE): CHEMBL4550296 | SMILES: CC1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=C(Cl)C=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.345 | Prediction: 0.179 | MW: 613.3 | LogP: 7.49,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA243ED0>,SA,Gram+,scaffold,54277,2.70805020110221,0.004292319905372107,Reliably_Negative,
