"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
35,204743,C(#CC1=CC=C2CCCC2=C1)C1=CC=CC=C1,18,18,0,0,0,0.6612,0.7207,100.00,18,18,100.0,0.508,0.721,HIGHEST ATTR (ACTIVE): CHEMBL4064896 | SMILES: C[C@@H](O)[C@H](N[C@@H]1CCC2=CC(C#CC3=CC=C(CN4CCOCC4)C=C3)=CC=C21)C(=O)NO | Attribution: 0.721 | Prediction: 0.931 | MW: 449.6 | LogP: 1.75,LOWEST ATTR (ACTIVE): CHEMBL4092719 | SMILES: CC(C)(N)[C@H](N[C@H]1CCC2=CC(C#CC3=CC=C(CN4C=CN=C4CO)C=C3)=CC=C21)C(=O)NO | Attribution: 0.508 | Prediction: 0.985 | MW: 473.6 | LogP: 2.01,,
36,207826,C1=CC=C(COC2=CC=CC3=C4OCCCC4=CC=C23)C=C1,18,18,0,0,0,0.6283,0.7033,100.00,18,18,100.0,0.494,0.703,HIGHEST ATTR (ACTIVE): CHEMBL4752288 | SMILES: CC1(C)CCC2=C(C3=NN=CO3)C=C3C(OCC4=CC=C(F)C=C4)=CC=CC3=C2O1 | Attribution: 0.703 | Prediction: 0.938 | MW: 404.4 | LogP: 5.71,LOWEST ATTR (ACTIVE): CHEMBL4743452 | SMILES: CC1(C)CCC2=C(CN3C=NN=N3)C=C3C(OCC4=CC=CC=C4)=CC=CC3=C2O1 | Attribution: 0.494 | Prediction: 0.905 | MW: 400.5 | LogP: 4.56,,
37,205670,C(CC1=CSC=N1)NCCNC1CCCO1,19,18,1,0,0,0.6050,0.7616,94.74,19,19,100.0,0.345,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4847598 | SMILES: NC1=NC(/C(=N/OCC(=O)O)C(=O)N[C@@H]2C(=O)N3[C@@H]2S(=O)(=O)C[C@@H]2CC(=O)O[C@@]23C(=O)O)=CS1 | Attribution: 0.762 | Prediction: 0.986 | MW: 517.5 | LogP: -3.04,LOWEST ATTR (ACTIVE): CHEMBL3265224 | SMILES: CC(C)(O/N=C(\C(=O)N[C@H]1CON(C2(C(=O)O)C[C@@H](NC(=O)C3=CC(=O)C(O)=CN3O)C(=O)O2)C1=O)C1=CSC(N)=N1)C(=O)O | Attribution: 0.345 | Prediction: 0.694 | MW: 653.5 | LogP: -2.80,INACTIVE w/ POS ATTR: CHEMBL3265222 | SMILES: CC(C)(O/N=C(\C(=O)N[C@H]1CON(C2(C(=O)O)C[C@@H](NC(=O)OCC3=CC=CC=C3)C(=O)O2)C1=O)C1=CSC(N)=N1)C(=O)O | Attribution: 0.484 | Prediction: 0.398 | MW: 634.6,
38,204561,C1CC2OCC=CN12,18,18,0,0,0,0.5422,0.6988,100.00,17,18,94.4,-0.004,0.699,HIGHEST ATTR (ACTIVE): CHEMBL290913 | SMILES: CN1N=NN=C1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)C(C(=O)[O-])C3=CC=C(O)C=C3)C2OC1 | Attribution: 0.699 | Prediction: 0.986 | MW: 488.4 | LogP: -3.77,LOWEST ATTR (ACTIVE): CHEMBL277057 | SMILES: CC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC(F)(F)F)C2OC1 | Attribution: -0.004 | Prediction: 0.561 | MW: 340.3 | LogP: 0.28,,ACTIVE w/ NEG ATTR: CHEMBL277057 | SMILES: CC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC(F)(F)F)C2OC1 | Attribution: -0.004 | Prediction: 0.561 | MW: 340.3
39,205767,C(NC[C@]1(CC2=CC=CC=C2)CCCC2C=CCC[C@H]21)C1=CC=CC=N1,17,17,0,0,0,0.7419,0.7616,100.00,17,17,100.0,0.706,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5399939 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=CC(C(F)(F)F)=C3)CCC[C@]21C | Attribution: 0.762 | Prediction: 0.974 | MW: 534.7 | LogP: 7.89,LOWEST ATTR (ACTIVE): CHEMBL5410911 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(Cl)C=C3)CCC[C@]21C | Attribution: 0.706 | Prediction: 0.976 | MW: 501.1 | LogP: 7.52,,
40,205761,C(NCC(CC1=CC=CC=C1)[C@@H]1CCC=CC1)C1=CC=CC=N1,17,17,0,0,0,0.7391,0.7610,100.00,17,17,100.0,0.695,0.761,HIGHEST ATTR (ACTIVE): CHEMBL5425621 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C(F)(F)F)C=C3)CCC[C@]21C | Attribution: 0.761 | Prediction: 0.977 | MW: 534.7 | LogP: 7.89,LOWEST ATTR (ACTIVE): CHEMBL5410911 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(Cl)C=C3)CCC[C@]21C | Attribution: 0.695 | Prediction: 0.976 | MW: 501.1 | LogP: 7.52,,
41,205763,C(NC[C@]1(CC2=CC=CC=C2)CCCCC1)C1=CC=CC=N1,17,17,0,0,0,0.7317,0.7563,100.00,17,17,100.0,0.667,0.756,HIGHEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.756 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,LOWEST ATTR (ACTIVE): CHEMBL5410911 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(Cl)C=C3)CCC[C@]21C | Attribution: 0.667 | Prediction: 0.976 | MW: 501.1 | LogP: 7.52,,
42,205759,C(NCC(CC1=CC=CC=C1)CCC1=CC=CC=C1)C1=CC=CC=N1,17,17,0,0,0,0.7241,0.7435,100.00,17,17,100.0,0.692,0.743,HIGHEST ATTR (ACTIVE): CHEMBL5425621 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C(F)(F)F)C=C3)CCC[C@]21C | Attribution: 0.743 | Prediction: 0.977 | MW: 534.7 | LogP: 7.89,LOWEST ATTR (ACTIVE): CHEMBL5438459 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(Br)C=C3)CCC[C@]21C | Attribution: 0.692 | Prediction: 0.976 | MW: 545.6 | LogP: 7.63,,
43,205764,C(NCC(CC1=CC=CC=C1)[C@@H]1CCC2=CC=CC=C2C1)C1=CC=CC=N1,17,17,0,0,0,0.7236,0.7436,100.00,17,17,100.0,0.693,0.744,HIGHEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.744 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,LOWEST ATTR (ACTIVE): CHEMBL5438459 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(Br)C=C3)CCC[C@]21C | Attribution: 0.693 | Prediction: 0.976 | MW: 545.6 | LogP: 7.63,,
44,205768,C(NC[C@]1(CC2=CC=CC=C2)CCCC2C3=CC=CC=C3CC[C@H]21)C1=CC=CC=N1,17,17,0,0,0,0.7158,0.7403,100.00,17,17,100.0,0.688,0.740,HIGHEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.740 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,LOWEST ATTR (ACTIVE): CHEMBL5425969 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=CC=C3)CCC[C@]21C | Attribution: 0.688 | Prediction: 0.967 | MW: 466.7 | LogP: 6.87,,
45,205766,C(NC[C@]1(CC2=CC=CC=C2)CCCC(C1)C1=CC=CC=C1)C1=CC=CC=N1,17,17,0,0,0,0.7155,0.7414,100.00,17,17,100.0,0.686,0.741,HIGHEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.741 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,LOWEST ATTR (ACTIVE): CHEMBL5425969 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=CC=C3)CCC[C@]21C | Attribution: 0.686 | Prediction: 0.967 | MW: 466.7 | LogP: 6.87,,
46,205762,C(NCC1CCCC2C=CCC[C@@H]12)C1=CC=CC=N1,17,17,0,0,0,0.7091,0.7520,100.00,17,17,100.0,0.605,0.752,HIGHEST ATTR (ACTIVE): CHEMBL5425621 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C(F)(F)F)C=C3)CCC[C@]21C | Attribution: 0.752 | Prediction: 0.977 | MW: 534.7 | LogP: 7.89,LOWEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.605 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,,
47,205758,C(NCC[C@@H]1CCC2=CC=CC=C2C1)C1=CC=CC=N1,17,17,0,0,0,0.7069,0.7514,100.00,17,17,100.0,0.587,0.751,HIGHEST ATTR (ACTIVE): CHEMBL5404260 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(OC(F)(F)F)C=C3)CCC[C@]21C | Attribution: 0.751 | Prediction: 0.974 | MW: 550.7 | LogP: 7.77,LOWEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.587 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,,
48,205755,C(NCCCCC1=CC=CC=C1)C1=CC=CC=N1,17,17,0,0,0,0.7066,0.7513,100.00,17,17,100.0,0.590,0.751,HIGHEST ATTR (ACTIVE): CHEMBL5404260 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(OC(F)(F)F)C=C3)CCC[C@]21C | Attribution: 0.751 | Prediction: 0.974 | MW: 550.7 | LogP: 7.77,LOWEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.590 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,,
49,205756,C(NCC[C@@H]1CCC=CC1)C1=CC=CC=N1,17,17,0,0,0,0.7039,0.7427,100.00,17,17,100.0,0.625,0.743,HIGHEST ATTR (ACTIVE): CHEMBL5404260 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(OC(F)(F)F)C=C3)CCC[C@]21C | Attribution: 0.743 | Prediction: 0.974 | MW: 550.7 | LogP: 7.77,LOWEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.625 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,,
50,205757,C(NCC1CCCCC1)C1=CC=CC=N1,17,17,0,0,0,0.7028,0.7616,100.00,17,17,100.0,0.653,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5426758 | SMILES: CCOC(=O)C1=CC=C(C[C@@]2(CNC(=O)C3=CC=CC=N3)CCC[C@]3(C)C4=CC=C(C(C)C)C=C4CC[C@@H]23)C=C1 | Attribution: 0.762 | Prediction: 0.942 | MW: 538.7 | LogP: 7.04,LOWEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.653 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,,
51,205760,C(NCC1CCCC(C1)C1=CC=CC=C1)C1=CC=CC=N1,17,17,0,0,0,0.6965,0.7548,100.00,17,17,100.0,0.534,0.755,HIGHEST ATTR (ACTIVE): CHEMBL5399939 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=CC(C(F)(F)F)=C3)CCC[C@]21C | Attribution: 0.755 | Prediction: 0.974 | MW: 534.7 | LogP: 7.89,LOWEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.534 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,,
52,205765,C(NCC1CCCC2C3=CC=CC=C3CC[C@@H]12)C1=CC=CC=N1,17,17,0,0,0,0.6953,0.7547,100.00,17,17,100.0,0.530,0.755,HIGHEST ATTR (ACTIVE): CHEMBL5399939 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=CC(C(F)(F)F)=C3)CCC[C@]21C | Attribution: 0.755 | Prediction: 0.974 | MW: 534.7 | LogP: 7.89,LOWEST ATTR (ACTIVE): CHEMBL5402295 | SMILES: CC(C)C1=CC=C2C(=C1)CC[C@H]1[C@@](CNC(=O)C3=CC=CC=N3)(CC3=CC=C(C#N)C=C3)CCC[C@]21C | Attribution: 0.530 | Prediction: 0.979 | MW: 491.7 | LogP: 6.74,,
53,207048,C1=NC=C(C2=CN=C3NC=CC3=C2)C=N1,17,17,0,0,0,0.5960,0.6774,100.00,17,17,100.0,0.505,0.677,HIGHEST ATTR (ACTIVE): CHEMBL4764599 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(OC)N=C3)C(N3N=C(C(F)(F)F)C4=C3CNC4)=C12 | Attribution: 0.677 | Prediction: 0.978 | MW: 512.5 | LogP: 4.56,LOWEST ATTR (ACTIVE): CHEMBL4792220 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(OCC(C)(C)C(=O)O)N=C3)C(N3C=CC(C(F)(F)F)=N3)=C12 | Attribution: 0.505 | Prediction: 0.978 | MW: 557.5 | LogP: 5.44,,
54,205575,B1NN=CC2=C1C=CS2,16,16,0,0,0,0.6537,0.7616,100.00,16,16,100.0,0.481,0.762,HIGHEST ATTR (ACTIVE): CHEMBL177128 | SMILES: CCC1=CC2=C(C=NN(S(=O)(=O)C3=CC=CC=C3Cl)B2O)S1 | Attribution: 0.762 | Prediction: 0.791 | MW: 354.6 | LogP: 1.69,LOWEST ATTR (ACTIVE): CHEMBL172083 | SMILES: CC1=CC=C(S(=O)(=O)N2N=CC3=C(C=C(Br)S3)B2O)C=C1 | Attribution: 0.481 | Prediction: 0.804 | MW: 385.1 | LogP: 1.54,,
55,204560,C(CC1=CC=CC=C1)NCC1NC=CCO1,15,15,0,0,0,0.6891,0.7616,100.00,15,15,100.0,0.530,0.762,HIGHEST ATTR (ACTIVE): CHEMBL1207190 | SMILES: CO[C@@]1(NC(=O)CC2=CC=CC=C2)C(=O)N2C(C(=O)[O-])=C(C[N+]3=CC=CC=C3)COC21 | Attribution: 0.762 | Prediction: 0.972 | MW: 423.4 | LogP: -1.12,LOWEST ATTR (ACTIVE): CHEMBL368400 | SMILES: CN1N=NN=C1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC3=CC=C(O)C=C3)C2OC1 | Attribution: 0.530 | Prediction: 0.847 | MW: 446.4 | LogP: -0.73,,
56,70003,C1=CC(C2=CN=CN=C2)=CN=C1,15,15,0,0,0,0.4396,0.4990,100.00,15,15,100.0,0.355,0.499,HIGHEST ATTR (ACTIVE): CHEMBL4761668 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(C(C)(C)O)N=C3)C(N3C=CC(C(F)(F)F)=N3)=C12 | Attribution: 0.499 | Prediction: 0.984 | MW: 499.5 | LogP: 5.18,LOWEST ATTR (ACTIVE): CHEMBL4792220 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(OCC(C)(C)C(=O)O)N=C3)C(N3C=CC(C(F)(F)F)=N3)=C12 | Attribution: 0.355 | Prediction: 0.978 | MW: 557.5 | LogP: 5.44,,
57,205667,C1CCC(O1)N1CCC1,15,15,0,0,0,0.2856,0.6739,100.00,15,15,100.0,0.162,0.674,HIGHEST ATTR (ACTIVE): CHEMBL4873728 | SMILES: NC1=NC(/C(=N/OCC(=O)O)C(=O)N[C@@H]2C(=O)N3[C@@H]2SC[C@@H]2CC(=O)O[C@@]23C(=O)O)=NS1 | Attribution: 0.674 | Prediction: 0.925 | MW: 486.4 | LogP: -2.33,LOWEST ATTR (ACTIVE): CHEMBL4847598 | SMILES: NC1=NC(/C(=N/OCC(=O)O)C(=O)N[C@@H]2C(=O)N3[C@@H]2S(=O)(=O)C[C@@H]2CC(=O)O[C@@]23C(=O)O)=CS1 | Attribution: 0.162 | Prediction: 0.986 | MW: 517.5 | LogP: -3.04,,
58,207074,C1NCCN1CCN1C=CN=N1,14,14,0,0,0,0.7532,0.7616,100.00,14,14,100.0,0.688,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4439352 | SMILES: O=C1N2C[C@@H](CC[C@H]2CN2C=CN=N2)N1OS(=O)(=O)[O-] | Attribution: 0.762 | Prediction: 0.997 | MW: 302.3 | LogP: -1.06,LOWEST ATTR (ACTIVE): CHEMBL4576712 | SMILES: CC(C)(C)OC(=O)N1CCC(C2=CN(C[C@@H]3CC[C@@H]4CN3C(=O)N4OS(=O)(=O)[O-])N=N2)CC1 | Attribution: 0.688 | Prediction: 0.994 | MW: 485.5 | LogP: 1.05,,
59,207076,C1N[C@@H]2CC[C@@H](CN3C=CN=N3)N1C2,14,14,0,0,0,0.7527,0.7616,100.00,14,14,100.0,0.687,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4578675 | SMILES: NCC1=CN(C[C@@H]2CC[C@@H]3CN2C(=O)N3OS(=O)(=O)O)N=N1 | Attribution: 0.762 | Prediction: 0.979 | MW: 332.3 | LogP: -1.26,LOWEST ATTR (ACTIVE): CHEMBL4576712 | SMILES: CC(C)(C)OC(=O)N1CCC(C2=CN(C[C@@H]3CC[C@@H]4CN3C(=O)N4OS(=O)(=O)[O-])N=N2)CC1 | Attribution: 0.687 | Prediction: 0.994 | MW: 485.5 | LogP: 1.05,,
60,205299,C1N[C@@H]2C=CCN1C2,14,14,0,0,0,0.7315,0.7616,100.00,14,14,100.0,0.600,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4560540 | SMILES: NC[C@@H]1C=C(C2=CN=CO2)[C@@H]2CN1C(=O)N2OS(=O)(=O)O | Attribution: 0.762 | Prediction: 0.955 | MW: 316.3 | LogP: -0.76,LOWEST ATTR (ACTIVE): CHEMBL4790134 | SMILES: CC1=C[C@@H]2CN(C(=O)N2OCC(=O)O)[C@@H]1C(N)=O | Attribution: 0.600 | Prediction: 0.747 | MW: 255.2 | LogP: -1.08,,
61,205961,C(#CC1=CC=C2NN=NC2=C1)C1=CC=CC=C1,14,14,0,0,0,0.7271,0.7616,100.00,14,14,100.0,0.580,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4779531 | SMILES: CCC(CN1N=NC2=CC(C#CC3=CC=C(CN4CCOCC4)C=C3)=CC=C21)N(O)C=O | Attribution: 0.762 | Prediction: 0.950 | MW: 433.5 | LogP: 2.29,LOWEST ATTR (ACTIVE): CHEMBL4786712 | SMILES: CS[C@@H](CN1N=NC2=CC(C#CC3=CC=C(N4CC5(C4)C[S+]([O-])C5)C=C3)=CC=C21)N(O)C=O | Attribution: 0.580 | Prediction: 0.989 | MW: 481.6 | LogP: 1.94,,
62,204564,C1CC2OCC(CSC3=NN=NN3)=CN12,14,14,0,0,0,0.6622,0.7616,100.00,14,14,100.0,0.450,0.762,HIGHEST ATTR (ACTIVE): CHEMBL290834 | SMILES: CO[C@@]1(NC(=O)C(C(=O)[O-])C2=CC=C(O)C=C2)C(=O)N2C(C(=O)[O-])=C(CSC3=NN=NN3C)COC21 | Attribution: 0.762 | Prediction: 0.989 | MW: 518.5 | LogP: -3.80,LOWEST ATTR (ACTIVE): CHEMBL368400 | SMILES: CN1N=NN=C1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC3=CC=C(O)C=C3)C2OC1 | Attribution: 0.450 | Prediction: 0.847 | MW: 446.4 | LogP: -0.73,,
63,207075,C1=CN(C[C@@H]2CCCCN2)N=N1,14,14,0,0,0,0.4742,0.5695,100.00,14,14,100.0,0.374,0.569,HIGHEST ATTR (ACTIVE): CHEMBL4578675 | SMILES: NCC1=CN(C[C@@H]2CC[C@@H]3CN2C(=O)N3OS(=O)(=O)O)N=N1 | Attribution: 0.569 | Prediction: 0.979 | MW: 332.3 | LogP: -1.26,LOWEST ATTR (ACTIVE): CHEMBL4576712 | SMILES: CC(C)(C)OC(=O)N1CCC(C2=CN(C[C@@H]3CC[C@@H]4CN3C(=O)N4OS(=O)(=O)[O-])N=N2)CC1 | Attribution: 0.374 | Prediction: 0.994 | MW: 485.5 | LogP: 1.05,,
64,205472,C1CSC(N2CCN(C3=CC=CC=C3)CC2)N1C1=NC2=CC=CC=C2S1,14,14,0,0,0,0.3481,0.4888,100.00,14,14,100.0,0.221,0.489,HIGHEST ATTR (ACTIVE): CHEMBL5280931 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCN(C4SCC(=O)N4C4=NC5=CC=C(OC)C=C5S4)CC3)C=C21 | Attribution: 0.489 | Prediction: 0.942 | MW: 583.7 | LogP: 3.66,LOWEST ATTR (ACTIVE): CHEMBL5282631 | SMILES: N#CC1=CC=C2N=C(N3C(=O)CSC3N3CCN(C4=CC5=C(C=C4F)C(=O)C(C(=O)O)=CN5C4CC4)CC3)SC2=C1 | Attribution: 0.221 | Prediction: 0.963 | MW: 590.7 | LogP: 3.84,,
65,212765,C(#CC1=CN2CNCC2=C1)C1=CC=CC=C1,13,13,0,0,0,0.7455,0.7616,100.00,13,13,100.0,0.660,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4439455 | SMILES: CC(C)(O)C1=CC=C(C#CC2=CN3C(=O)N(CC[C@](C)(C(=O)NO)S(C)(=O)=O)CC3=C2)C=C1 | Attribution: 0.762 | Prediction: 0.994 | MW: 473.6 | LogP: 1.60,LOWEST ATTR (ACTIVE): CHEMBL4457650 | SMILES: C[C@@](CCN1CC2=CC(C#CC3=CC=C(C4(N)CC4)C=C3)=CN2C1=O)(C(=O)NO)S(C)(=O)=O | Attribution: 0.660 | Prediction: 0.995 | MW: 470.6 | LogP: 1.32,,
66,207357,C1COC2=CC=C(NCCCCNCCCC3=CC=CC=C3)N=C2N1,13,13,0,0,0,0.7369,0.7616,100.00,13,13,100.0,0.678,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5408691 | SMILES: N#CC1=CC(OCC2(N)CC2)=CC2=C1CC(CNCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.762 | Prediction: 0.976 | MW: 518.6 | LogP: 1.87,LOWEST ATTR (ACTIVE): CHEMBL5403672 | SMILES: O=C1COC2=CC=C(N3CC(CCNCC4CC5=CC=CC(Cl)=C5C4)OC3=O)N=C2N1 | Attribution: 0.678 | Prediction: 0.966 | MW: 442.9 | LogP: 2.79,,
67,207362,C1COC2=CC=C(N3COC(CCNCCCC4=CC=CC=C4)C3)N=C2N1,13,13,0,0,0,0.7360,0.7616,100.00,13,13,100.0,0.688,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5400665 | SMILES: N#CC1=CC=CC2=C1CC(CNCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.762 | Prediction: 0.961 | MW: 433.5 | LogP: 2.00,LOWEST ATTR (ACTIVE): CHEMBL5402595 | SMILES: N#CCOC1=CC(F)=C2CC(CNCCC3CN(C4=CC=C5OCC(=O)NC5=N4)C(=O)O3)CC2=C1 | Attribution: 0.688 | Prediction: 0.964 | MW: 481.5 | LogP: 2.17,,
68,204984,C(#CC1=CC=C(N2CCNCC2)C=C1)C1=CC=CC=C1,13,13,0,0,0,0.7131,0.7616,100.00,13,13,100.0,0.587,0.762,HIGHEST ATTR (ACTIVE): CHEMBL1668459 | SMILES: C[C@@H](O)[C@@H](NC(=O)N1CCN(C2=CC=C(C#CC3=CC=C(N4CCNCC4)C=C3)C=C2)CC1)C(=O)NO | Attribution: 0.762 | Prediction: 0.754 | MW: 506.6 | LogP: 0.58,LOWEST ATTR (ACTIVE): CHEMBL1668452 | SMILES: C[C@@H](O)[C@@H](NC(=O)N1CCN(C2=CC=C(C#CC3=CC=C(Cl)C=C3)C=C2)CC1)C(=O)NO | Attribution: 0.587 | Prediction: 0.855 | MW: 456.9 | LogP: 1.83,,
69,209039,C(CSC1=NC(C2=CC=[N+]C=C2)=CS1)OCC1CCCCC1,13,13,0,0,0,0.7077,0.7616,100.00,13,13,100.0,0.523,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5404550 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2=NC(C3=CC=[N+](CC4=CC=C([N+](=O)[O-])C=C4)C=C3)=CS2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.762 | Prediction: 0.947 | MW: 690.9 | LogP: 7.05,LOWEST ATTR (ACTIVE): CHEMBL5411099 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2=NC(C3=CC=[N+](CC4=CSC=C4)C=C3)=CS2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.523 | Prediction: 0.942 | MW: 651.9 | LogP: 7.21,,
