"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
34,4832,C1=CC=C(C2=CC=CC(C3=CN=CN=C3)=C2)N=C1,43,43,0,0,0,0.5806,0.6723,100.00,43,43,100.0,0.439,0.672,HIGHEST ATTR (ACTIVE): CHEMBL3321945 | SMILES: CCNC(=O)NC1=NC2=CC(C3=CN=C(C(O)(CC)CC)N=C3)=CC(C3=CC=CC=N3)=C2S1 | Attribution: 0.672 | Prediction: 0.994 | MW: 462.6 | LogP: 4.96,LOWEST ATTR (ACTIVE): CHEMBL3094363 | SMILES: CCNC(=O)NC1=NC2=CC(C3=CN=C(N4CCCCC4(C)C(=O)O)N=C3)=CC(C3=CC=CC=N3)=C2S1 | Attribution: 0.439 | Prediction: 0.965 | MW: 517.6 | LogP: 4.79,,
35,3412,C1=CC=C(CCCN2CC[C@@H](CCCC3=CC=NC=C3)CC2)C=C1,42,42,0,0,0,0.7260,0.7616,100.00,42,42,100.0,0.558,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2382343 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=C(F)C=CC=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.762 | Prediction: 0.980 | MW: 510.6 | LogP: 5.30,LOWEST ATTR (ACTIVE): CHEMBL2382385 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(SC)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.558 | Prediction: 0.973 | MW: 520.7 | LogP: 5.75,,
36,3419,C1=CC=C(C2CC(N3CC[C@@H](CCCC4=CC=NC=C4)CC3)C2)C=C1,41,41,0,0,0,0.7163,0.7596,100.00,41,41,100.0,0.557,0.760,HIGHEST ATTR (ACTIVE): CHEMBL2382357 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(C(F)(F)F)=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.760 | Prediction: 0.961 | MW: 560.6 | LogP: 6.18,LOWEST ATTR (ACTIVE): CHEMBL2382385 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(SC)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.557 | Prediction: 0.973 | MW: 520.7 | LogP: 5.75,,
37,3416,C1=CC=C(CCCN2CC[C@@H](CCCC3=CC=NC4=CC=CC=C34)CC2)C=C1,41,41,0,0,0,0.7035,0.7422,100.00,41,41,100.0,0.550,0.742,HIGHEST ATTR (ACTIVE): CHEMBL2382375 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=C(F)C=CC=C5C(F)(F)F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.742 | Prediction: 0.973 | MW: 560.6 | LogP: 6.18,LOWEST ATTR (ACTIVE): CHEMBL2382385 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(SC)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.550 | Prediction: 0.973 | MW: 520.7 | LogP: 5.75,,
38,1884,C1=CC=C(C=C1)C1=CC2=CC=C3OCOC3=C2C=C1,41,41,0,0,0,0.7001,0.7616,100.00,41,41,100.0,0.307,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4545530 | SMILES: CCC1=CC2=C3C=CC(OC)=C(OC)C3=C(CC(C)C)[N+]3=C2C2=C(C=C4OCOC4=C12)CC3 | Attribution: 0.762 | Prediction: 0.979 | MW: 444.6 | LogP: 5.50,LOWEST ATTR (ACTIVE): CHEMBL4284523 | SMILES: COC1=CC=C2C(=C1OC)C=[N+]1CCC3=C4C(=C5OCOC5=C3)C(CC3=CC=C(C(C)(C)C)C=C3)=CC2=C41 | Attribution: 0.307 | Prediction: 0.929 | MW: 506.6 | LogP: 6.62,,
39,14278,C1=CC=C2C(CC[C@H]3OCCCO3)=CC=NC2=C1,46,41,5,0,0,0.6884,0.7616,89.13,46,46,100.0,0.107,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4227639 | SMILES: COC1=CC=C2N=CC=C(CC[C@H]3OC[C@H](NCC4=CC=CC(Cl)=C4)CO3)C2=C1 | Attribution: 0.762 | Prediction: 0.917 | MW: 412.9 | LogP: 4.36,LOWEST ATTR (INACTIVE): CHEMBL4759717 | SMILES: COC1=CC=C2N=CC=C(CC[C@H]3OC[C@H](NC(=O)[C@H]4CC[C@H](O)CC4)CO3)C2=C1 | Attribution: 0.107 | Prediction: 0.045 | MW: 414.5 | LogP: 2.58,INACTIVE w/ POS ATTR: CHEMBL4779883 | SMILES: COC1=CC=C2N=CC=C(CC[C@H]3OC[C@H](NC(=O)C4COC5=CC=CC=C5C4)CO3)C2=C1 | Attribution: 0.732 | Prediction: 0.070 | MW: 448.5,
40,3414,C1=CC=C(C2CC(N3CCCCC3)C2)C=C1,41,41,0,0,0,0.6573,0.7551,100.00,41,41,100.0,0.336,0.755,HIGHEST ATTR (ACTIVE): CHEMBL2382383 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC(C#N)=CC=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.755 | Prediction: 0.858 | MW: 517.6 | LogP: 5.04,LOWEST ATTR (ACTIVE): CHEMBL4078201 | SMILES: COC1=CC=C2N=CC(F)=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC(F)=CC=C5F)C4)C[C@@H]3C(=O)O)C2=N1 | Attribution: 0.336 | Prediction: 0.993 | MW: 529.6 | LogP: 4.84,,
41,3409,C(CCC[C@@H]1CCN(CCCC2=CC=CC=C2)CC1)C1=CC=CC=C1,41,41,0,0,0,0.6252,0.7616,100.00,41,41,100.0,0.362,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4064317 | SMILES: COC1=CC=C2N=CC(F)=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=C(F)C=CC=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.762 | Prediction: 0.990 | MW: 528.6 | LogP: 5.44,LOWEST ATTR (ACTIVE): CHEMBL2382366 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(C#N)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.362 | Prediction: 0.658 | MW: 499.6 | LogP: 4.90,,
42,14272,C(CC[C@H]1OCCCO1)C1=CC=CC=C1,46,41,5,0,0,0.6070,0.7616,89.13,44,46,95.7,-0.055,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4877845 | SMILES: COC1=CC=C2N=CC(F)=C(C[C@H](O)[C@H]3OC[C@H](NCC4=CC=C5OCCOC5=C4)CO3)C2=C1 | Attribution: 0.762 | Prediction: 0.990 | MW: 470.5 | LogP: 2.59,LOWEST ATTR (INACTIVE): CHEMBL4799154 | SMILES: COC1=CC=C2N=CC=C(CC[C@H]3OC[C@H](NC(=O)[C@H]4CC[C@@H](O)CC4)CO3)C2=C1 | Attribution: -0.055 | Prediction: 0.045 | MW: 414.5 | LogP: 2.58,INACTIVE w/ POS ATTR: CHEMBL4779883 | SMILES: COC1=CC=C2N=CC=C(CC[C@H]3OC[C@H](NC(=O)C4COC5=CC=CC=C5C4)CO3)C2=C1 | Attribution: 0.565 | Prediction: 0.070 | MW: 448.5,
43,3407,C1=CC=C(CCCNCCCCCCC2=CC=NC3=CC=CC=C23)C=C1,41,41,0,0,0,0.5947,0.6858,100.00,41,41,100.0,0.363,0.686,HIGHEST ATTR (ACTIVE): CHEMBL4091354 | SMILES: COC1=CC=C2N=CC(F)=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC(F)=CC(F)=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.686 | Prediction: 0.988 | MW: 546.6 | LogP: 5.58,LOWEST ATTR (ACTIVE): CHEMBL2382366 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(C#N)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.363 | Prediction: 0.658 | MW: 499.6 | LogP: 4.90,,
44,3413,C1=CC=C(C2CC(NCCCCCCC3=CC=NC=C3)C2)C=C1,41,41,0,0,0,0.5940,0.6769,100.00,41,41,100.0,0.360,0.677,HIGHEST ATTR (ACTIVE): CHEMBL4091354 | SMILES: COC1=CC=C2N=CC(F)=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC(F)=CC(F)=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.677 | Prediction: 0.988 | MW: 546.6 | LogP: 5.58,LOWEST ATTR (ACTIVE): CHEMBL2382366 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(C#N)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.360 | Prediction: 0.658 | MW: 499.6 | LogP: 4.90,,
45,3400,C(CCCCCCNCCCC1=CC=CC=C1)C1=CC=CC=C1,41,41,0,0,0,0.5169,0.6931,100.00,41,41,100.0,0.135,0.693,HIGHEST ATTR (ACTIVE): CHEMBL4091354 | SMILES: COC1=CC=C2N=CC(F)=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC(F)=CC(F)=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.693 | Prediction: 0.988 | MW: 546.6 | LogP: 5.58,LOWEST ATTR (ACTIVE): CHEMBL2382366 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(C#N)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.135 | Prediction: 0.658 | MW: 499.6 | LogP: 4.90,,
46,22022,C1OCCN1C1=CC=C(C=C1)N1CCCC1,40,40,0,0,0,0.7400,0.7616,100.00,40,40,100.0,0.641,0.762,HIGHEST ATTR (ACTIVE): CHEMBL128059 | SMILES: C/N=C(\S)NC[C@H]1CN(C2=CC(F)=C3C(=C2)OC[C@@H]2CCCN32)C(=O)O1 | Attribution: 0.762 | Prediction: 0.983 | MW: 380.4 | LogP: 2.02,LOWEST ATTR (ACTIVE): CHEMBL128595 | SMILES: CC(=O)NC[C@H]1CN(C2=CC=C3C(=C2)OC[C@@H]2CCCN32)C(=O)O1 | Attribution: 0.641 | Prediction: 0.871 | MW: 331.4 | LogP: 1.51,,
47,4801,C1C=C(C2=C(C3=CC=CC=C3)NC=C2)CN1,40,40,0,0,0,0.7357,0.7616,100.00,40,40,100.0,0.577,0.762,HIGHEST ATTR (ACTIVE): CHEMBL476898 | SMILES: CCCCC1=CC=CC2=C1NC(C1=CC=CC=C1)=C2C1=C(Br)C(=O)NC1=O | Attribution: 0.762 | Prediction: 0.996 | MW: 423.3 | LogP: 4.94,LOWEST ATTR (ACTIVE): CHEMBL514850 | SMILES: CCCCCCCCOC1=CC=C(C2=C(C3=C(Br)C(=O)NC3=O)C3=CC=CC=C3N2)C=C1 | Attribution: 0.577 | Prediction: 0.995 | MW: 495.4 | LogP: 6.34,,
48,3420,C1=CC=C(C2CC(N3CC[C@@H](CCCC4=CC=NC5=CC=CC=C45)CC3)C2)C=C1,40,40,0,0,0,0.6932,0.7342,100.00,40,40,100.0,0.548,0.734,HIGHEST ATTR (ACTIVE): CHEMBL2382375 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=C(F)C=CC=C5C(F)(F)F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.734 | Prediction: 0.973 | MW: 560.6 | LogP: 6.18,LOWEST ATTR (ACTIVE): CHEMBL2382385 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(SC)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.548 | Prediction: 0.973 | MW: 520.7 | LogP: 5.75,,
49,1924,C1OCCN1C1=CC=C(N2CCNNCC2)C=C1,40,40,0,0,0,0.6327,0.7616,100.00,40,40,100.0,0.417,0.762,HIGHEST ATTR (ACTIVE): CHEMBL2437198 | SMILES: NC(=O)N1CCN(C2=C(F)C=C(N3C[C@H](CNC4=NOC=C4)OC3=O)C=C2F)CCN1 | Attribution: 0.762 | Prediction: 0.995 | MW: 437.4 | LogP: 1.10,LOWEST ATTR (ACTIVE): CHEMBL2437337 | SMILES: O=C1O[C@@H](CN2C=CN=N2)CN1C1=CC=C(N2CCN3C(=O)C4=CC=CN=C4N3CC2)C(F)=C1 | Attribution: 0.417 | Prediction: 0.984 | MW: 464.5 | LogP: 1.47,,
50,3418,C(CCC[C@@H]1CCN(C2CC(C3=CC=CC=C3)C2)CC1)C1=CC=CC=C1,40,40,0,0,0,0.6058,0.7580,100.00,40,40,100.0,0.267,0.758,HIGHEST ATTR (ACTIVE): CHEMBL4091354 | SMILES: COC1=CC=C2N=CC(F)=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC(F)=CC(F)=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.758 | Prediction: 0.988 | MW: 546.6 | LogP: 5.58,LOWEST ATTR (ACTIVE): CHEMBL2382366 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(C#N)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.267 | Prediction: 0.658 | MW: 499.6 | LogP: 4.90,,
51,3417,C1=CC=C(C2CC(NCCCCCCC3=CC=NC4=CC=CC=C34)C2)C=C1,40,40,0,0,0,0.5733,0.6770,100.00,40,40,100.0,0.254,0.677,HIGHEST ATTR (ACTIVE): CHEMBL4091354 | SMILES: COC1=CC=C2N=CC(F)=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC(F)=CC(F)=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.677 | Prediction: 0.988 | MW: 546.6 | LogP: 5.58,LOWEST ATTR (ACTIVE): CHEMBL2382366 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(C#N)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.254 | Prediction: 0.658 | MW: 499.6 | LogP: 4.90,,
52,3410,C(CCCCCCNC1CC(C2=CC=CC=C2)C1)C1=CC=CC=C1,40,40,0,0,0,0.4830,0.6760,100.00,39,40,97.5,-0.011,0.676,HIGHEST ATTR (ACTIVE): CHEMBL4091354 | SMILES: COC1=CC=C2N=CC(F)=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC(F)=CC(F)=C5F)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.676 | Prediction: 0.988 | MW: 546.6 | LogP: 5.58,LOWEST ATTR (ACTIVE): CHEMBL2382366 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(C#N)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: -0.011 | Prediction: 0.658 | MW: 499.6 | LogP: 4.90,,ACTIVE w/ NEG ATTR: CHEMBL2382366 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(C4CC(C5=CC=CC(C#N)=C5)C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: -0.011 | Prediction: 0.658 | MW: 499.6
53,2768,C(=N/N1CCNCC1)\C1=CC=CC=C1,40,40,0,0,0,0.3645,0.4965,100.00,40,40,100.0,0.307,0.497,HIGHEST ATTR (ACTIVE): CHEMBL5280238 | SMILES: CC(=O)NC[C@H]1CN(C2=CC=C(N3CCN(/N=C/C4=C(Cl)C=CC=C4[N+](=O)[O-])CC3)C(F)=C2)C(=O)O1 | Attribution: 0.497 | Prediction: 0.995 | MW: 518.9 | LogP: 3.00,LOWEST ATTR (ACTIVE): CHEMBL4290705 | SMILES: CC(=O)NC[C@H]1CN(C2=CC=C(C3=CC=C(/C=N/N4CCN(C(=O)C5=CC=C(Cl)C=C5)CC4)C=C3)C(F)=C2)C(=O)O1 | Attribution: 0.307 | Prediction: 0.997 | MW: 578.0 | LogP: 4.40,,
54,8270,C1OCCN1C1=CC=C(N2CCCCC2)C=C1,39,39,0,0,0,0.6677,0.7616,100.00,39,39,100.0,0.442,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5201092 | SMILES: CC(=O)NC[C@H]1CN(C2=CC=C(N3CCC4(CC3)OCC(C)(C)O4)C(F)=C2)C(=O)O1 | Attribution: 0.762 | Prediction: 0.953 | MW: 421.5 | LogP: 2.41,LOWEST ATTR (ACTIVE): CHEMBL2324521 | SMILES: N#CC1(O)CCN(C2=CC=C(N3C[C@H](CN4C=CN=N4)OC3=O)C=C2F)CC1 | Attribution: 0.442 | Prediction: 0.995 | MW: 386.4 | LogP: 1.30,,
55,27263,C1=CC=C(OCC2=NC(C3=CC=CC=C3)=CO2)C=C1,38,38,0,0,0,0.7469,0.7616,100.00,38,38,100.0,0.698,0.762,HIGHEST ATTR (ACTIVE): CHEMBL3098803 | SMILES: C=CCC1=C(C2=CC=C(Cl)C=C2)N=C(COC2=CC=C(F)C(C(N)=O)=C2F)O1 | Attribution: 0.762 | Prediction: 0.985 | MW: 404.8 | LogP: 4.68,LOWEST ATTR (ACTIVE): CHEMBL3098794 | SMILES: COC1=CC=C(C2=COC(COC3=CC=C(F)C(C(N)=O)=C3F)=N2)C=C1 | Attribution: 0.698 | Prediction: 0.896 | MW: 360.3 | LogP: 3.31,,
56,8686,C1OCCN1C1=CC=C([C@H]2CC2)C=C1,38,38,0,0,0,0.7093,0.7616,100.00,38,38,100.0,0.556,0.762,HIGHEST ATTR (ACTIVE): CHEMBL383054 | SMILES: CCC(=O)NC[C@H]1CN(C2=CC(F)=C([C@H]3[C@@H]4CS(=O)(=O)C[C@@H]43)C(F)=C2)C(=O)O1 | Attribution: 0.762 | Prediction: 0.998 | MW: 414.4 | LogP: 1.57,LOWEST ATTR (ACTIVE): CHEMBL204429 | SMILES: CC(=O)NC[C@H]1CN(C2=CC=C([C@H]3[C@@H]4CN(CCO)C[C@@H]43)C(F)=C2)C(=O)O1 | Attribution: 0.556 | Prediction: 0.991 | MW: 377.4 | LogP: 0.92,,
57,15294,C1=CC=C2C(=C1)C=[N+]1CCC3=CC4=C(OCO4)C4=CC=C2C1=C34,38,38,0,0,0,0.6427,0.7616,100.00,38,38,100.0,0.204,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4166781 | SMILES: COC1=CC=C2C(=C1OCC(=O)C1=CC=C(F)C=C1)C=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.762 | Prediction: 0.870 | MW: 482.5 | LogP: 5.13,LOWEST ATTR (ACTIVE): CHEMBL4288526 | SMILES: COC1=CC=C2C(=C1OC)C=[N+]1CCC3=C4C(=C5OCOC5=C3)C(CC3=CC=CC=C3[N+](=O)[O-])=CC2=C41 | Attribution: 0.204 | Prediction: 0.818 | MW: 495.5 | LogP: 5.23,,
58,1923,C1=CC=C(N2CCNNCC2)C=C1,38,38,0,0,0,0.2640,0.4451,100.00,36,38,94.7,0.067,0.445,HIGHEST ATTR (ACTIVE): CHEMBL2437198 | SMILES: NC(=O)N1CCN(C2=C(F)C=C(N3C[C@H](CNC4=NOC=C4)OC3=O)C=C2F)CCN1 | Attribution: 0.445 | Prediction: 0.995 | MW: 437.4 | LogP: 1.10,LOWEST ATTR (ACTIVE): CHEMBL2437335 | SMILES: COC(=S)NC[C@H]1CN(C2=CC=C(N3CCN4C(=O)C5=CC=CN=C5N4CC3)C(F)=C2)C(=O)O1 | Attribution: 0.067 | Prediction: 0.940 | MW: 486.5 | LogP: 1.70,,
59,1922,C1CNNCCN1,38,38,0,0,0,0.1137,0.2614,100.00,21,38,55.3,-0.044,0.261,HIGHEST ATTR (ACTIVE): CHEMBL2437198 | SMILES: NC(=O)N1CCN(C2=C(F)C=C(N3C[C@H](CNC4=NOC=C4)OC3=O)C=C2F)CCN1 | Attribution: 0.261 | Prediction: 0.995 | MW: 437.4 | LogP: 1.10,LOWEST ATTR (ACTIVE): CHEMBL2437333 | SMILES: CC(=O)NC[C@H]1CN(C2=CC=C(N3CCN4C(=O)C5=CC=CN=C5N4CC3)C(F)=C2)C(=O)O1 | Attribution: -0.044 | Prediction: 0.910 | MW: 454.5 | LogP: 1.32,,ACTIVE w/ NEG ATTR: CHEMBL2437333 | SMILES: CC(=O)NC[C@H]1CN(C2=CC=C(N3CCN4C(=O)C5=CC=CN=C5N4CC3)C(F)=C2)C(=O)O1 | Attribution: -0.044 | Prediction: 0.910 | MW: 454.5
60,8381,C(NCC1=CC=CC=C1)O[C@@H]1CCCCC2CCCC1C2,37,37,0,0,0,0.7524,0.7616,100.00,37,37,100.0,0.702,0.762,HIGHEST ATTR (ACTIVE): CHEMBL1939255 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)N2CC3=C(NC(=O)[C@@H](N)C(C)C)C=CC=C3C2=O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.762 | Prediction: 0.998 | MW: 593.8 | LogP: 5.06,LOWEST ATTR (ACTIVE): CHEMBL1939266 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)N2CCC3=CC(OCCCN4CCCCC4)=CC=C3C2=O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.702 | Prediction: 0.992 | MW: 634.9 | LogP: 6.44,,
61,19064,C(NC1=NN=CS1)C1=CC=CNC1,37,37,0,0,0,0.7515,0.7616,100.00,37,37,100.0,0.625,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4745579 | SMILES: CCN1C(=O)C(C(=O)NC2=NN=CS2)=C(O)C2=CC=CC=C21 | Attribution: 0.762 | Prediction: 0.966 | MW: 316.3 | LogP: 1.83,LOWEST ATTR (ACTIVE): CHEMBL4791446 | SMILES: CCN1C(=O)C(C(=O)NC2=NN=C(C3CCCCC3)S2)=C(O)C2=CC=CC=C21 | Attribution: 0.625 | Prediction: 0.963 | MW: 398.5 | LogP: 3.88,,
62,19066,C(NC1=NN=CS1)C1=CC2=CC=CC=C2NC1,37,37,0,0,0,0.7489,0.7616,100.00,37,37,100.0,0.631,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4748677 | SMILES: CCN1C(=O)C(C(=O)NC2=NN=C(C3=CC=CC=N3)S2)=C(O)C2=CC=CC=C21 | Attribution: 0.762 | Prediction: 0.967 | MW: 393.4 | LogP: 2.89,LOWEST ATTR (ACTIVE): CHEMBL4791446 | SMILES: CCN1C(=O)C(C(=O)NC2=NN=C(C3CCCCC3)S2)=C(O)C2=CC=CC=C21 | Attribution: 0.631 | Prediction: 0.963 | MW: 398.5 | LogP: 3.88,,
63,30716,C1OCCN1C1=CC=C2NCCOC2=C1,37,37,0,0,0,0.7480,0.7616,100.00,37,37,100.0,0.690,0.762,HIGHEST ATTR (ACTIVE): CHEMBL128602 | SMILES: CC(C)C(=O)NC[C@H]1CN(C2=CC(F)=C3C(=C2)OC[C@@H]2CCCN32)C(=O)O1 | Attribution: 0.762 | Prediction: 0.951 | MW: 377.4 | LogP: 2.28,LOWEST ATTR (ACTIVE): CHEMBL423695 | SMILES: CCCCCCC(=O)NC[C@H]1CN(C2=CC(F)=C3C(=C2)OC[C@@H]2CCCN32)C(=O)O1 | Attribution: 0.690 | Prediction: 0.880 | MW: 419.5 | LogP: 3.60,,
64,7665,C1=CC=C2SC(SCC3=CNN=N3)=NCC2=C1,37,37,0,0,0,0.6979,0.7616,100.00,37,37,100.0,0.434,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5193230 | SMILES: O=C1C=CC2=CC(N3C=C(CSC4=NC(=O)C5=CC(Cl)=CC([N+](=O)[O-])=C5S4)N=N3)=CC=C2O1 | Attribution: 0.762 | Prediction: 0.990 | MW: 499.9 | LogP: 4.20,LOWEST ATTR (ACTIVE): CHEMBL5173548 | SMILES: NS(=O)(=O)C1=CC=C(N2C=C(CSC3=NC(=O)C4=CC(Cl)=CC([N+](=O)[O-])=C4S3)N=N2)C=C1 | Attribution: 0.434 | Prediction: 0.954 | MW: 511.0 | LogP: 2.74,,
65,7662,C1=CSC(SCC2=CNN=N2)=NC1,37,37,0,0,0,0.6138,0.7493,100.00,37,37,100.0,0.421,0.749,HIGHEST ATTR (ACTIVE): CHEMBL5202216 | SMILES: O=C1N=C(SCC2=CN(C3=CC=C(N4CCCCC4)C=C3)N=N2)SC2=C([N+](=O)[O-])C=C(Cl)C=C12 | Attribution: 0.749 | Prediction: 0.983 | MW: 515.0 | LogP: 5.08,LOWEST ATTR (ACTIVE): CHEMBL5192213 | SMILES: N#CC1=CC=CC(N2C=C(CSC3=NC(=O)C4=CC(Cl)=CC([N+](=O)[O-])=C4S3)N=N2)=C1 | Attribution: 0.421 | Prediction: 0.977 | MW: 456.9 | LogP: 3.96,,
66,8390,C(NCC1=CC=CC=C1)O[C@@H]1CCCCCCC1,36,36,0,0,0,0.7074,0.7296,100.00,36,36,100.0,0.646,0.730,HIGHEST ATTR (ACTIVE): CHEMBL1939252 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)N2CC3=CC=C(NC(=O)CCN4CCOCC4)C=C3C2=O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.730 | Prediction: 0.992 | MW: 635.8 | LogP: 4.80,LOWEST ATTR (ACTIVE): CHEMBL1939266 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)N2CCC3=CC(OCCCN4CCCCC4)=CC=C3C2=O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.646 | Prediction: 0.992 | MW: 634.9 | LogP: 6.44,,
67,2770,C1OCCN1C1=CC=C(C2=CC=C(/C=N/N3CCNCC3)C=C2)C=C1,36,36,0,0,0,0.6690,0.7616,100.00,36,36,100.0,0.553,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4295238 | SMILES: CC(=O)NC[C@H]1CN(C2=CC=C(C3=CC=C(/C=N/N4CCN(C(=O)CN)CC4)C=C3)C(F)=C2)C(=O)O1 | Attribution: 0.762 | Prediction: 0.997 | MW: 496.5 | LogP: 1.39,LOWEST ATTR (ACTIVE): CHEMBL4290894 | SMILES: C#CCN1CCN(/N=C/C2=CC=C(C3=CC=C(N4C[C@H](CNC(C)=O)OC4=O)C=C3F)C=C2)CC1 | Attribution: 0.553 | Prediction: 0.996 | MW: 477.5 | LogP: 2.54,,
